0,0.91912149652592423,0.18516991522654758,0.2533632468277931,0.25815592832647666,0
1,0.93588559704707064,0.32769936372875597,0.38894396163936235,0.38767052578270861,0
2,0.92368978404105651,0.091509736442090386,0.1504842152191026,0.14994005980899067,0
3,0.91715991911971306,-0.050232463167825453,0.012807286611191472,0.0095292645014793034,0
4,0.94165065247447655,0.18080545224647446,0.24536360131418861,0.23949008879473288,0
5,0.92531477047194055,0.30080948469985636,0.36745823771432362,0.38640269977564368,0
6,0.94361596978041351,0.083136100955900377,0.15005412675062924,0.15793596542286928,0
7,0.93228407361107191,-0.051986476139251586,0.014250887905371618,0.017484031218373525,0
8,0.9236935239407823,0.1665938332882243,0.22910625720589564,0.24381715277754745,0
9,0.93356498926717735,0.2973238981553592,0.35890134714156674,0.36903460544877165,0
10,0.90907986576200273,0.050905645118479406,0.11654836510669161,0.12683121940293077,0
11,0.92008452070533198,-0.076206066763890509,-0.0073470330114427359,-0.010153827755697137,1
12,0.92708374304227015,0.16213961271473065,0.22473057452664494,0.22860698059249396,1
13,0.93008501257226905,0.29601867315103569,0.35186659575723289,0.36597162757329615,1
14,0.92843945669289274,0.058987568426052711,0.12005265114981803,0.11736927309651686,1
15,0.9256345318985012,-0.078775377875553096,-0.020919129116571615,-0.014406093743994612,1
16,0.93294790581241127,0.15674667731004729,0.21831290659707725,0.21625783169771975,1
17,0.94648821276987039,0.30243634108060341,0.36456355532651163,0.36149870750117324,1
18,0.93983493115757377,0.078689360181858431,0.14090259212146133,0.13008493216442488,1
19,0.93171186895301605,-0.086763803689980018,-0.017138090493731908,-0.022028009385287713,1
20,0.9338006029499063,0.14836182212467972,0.21928902042552548,0.21848307203460365,1
21,0.93431109926248546,0.29417490258618906,0.3565003315175676,0.34960956627267925,1
22,0.93633625496403616,0.059499934688494883,0.12100258568018528,0.11346855768244977,1
23,0.94193675480350447,-0.047708030852873125,0.023282745743312166,0.022547855447181599,1
24,0.9400481054419475,0.15731514206837732,0.22018659635973076,0.22698386411147276,1
25,0.93811457728368031,0.2941562030875598,0.35702391747918738,0.35404134744781779,1
26,0.92368978404105651,0.068438295033289048,0.13067770627097294,0.12553347419805896,1
27,0.92723333903130434,-0.059137164415086922,0.0041269793474813226,0.0055761904912502514,1
28,0.92741846406773421,0.16110740039039459,0.22549351407071941,0.22062603457751875,1
29,0.93863255339571128,0.29908165102651119,0.36421574465200712,0.35375337516892691,1
30,0.92596551302423935,0.081213792496810752,0.1507609677988159,0.13852962574540614,1
31,0.92795700962825733,-0.054649284744060563,0.0084503034305700494,-0.0027301267998743684,1
32,0.94841613107854872,0.17221864247591068,0.2395181380426768,0.23031237486748396,1
33,0.92502679819304967,0.29395050860263772,0.36043470602916738,0.35008453353786284,1
34,0.95289840089998634,0.090548582212545581,0.15255611966722643,0.14617398078505436,1
35,0.9611691891437153,-0.034300490335681874,0.030403514821340655,0.027488262985036451,1
36,0.94388711251053803,0.18422746049563204,0.25794088409223997,0.24926992657784447,1
37,0.92167958793840921,0.29628794593129731,0.35522502571105097,0.35470330969929414,1
38,0.9403547772194677,0.098608066121763746,0.16089235615615791,0.16002282946989654,1
